project,num_center_nodes,total_nodes
153114-v1.0.0-bad,26,1620
153106-v1.0.0-bad,58,4193
153108-v1.0.0-bad,10,3081
153097-v1.0.0-bad,30,7083
153109-v1.0.0-bad,12,3515
153118-v1.0.0-bad,11,1533
153113-v1.0.0-bad,12,3490
153074-v1.0.0-bad,192,22449
153123-v1.0.0-bad,27,2518
153124-v1.0.0-bad,49,3818
153119-v1.0.0-bad,84,7657
153126-v1.0.0-bad,10,3402
153125-v1.0.0-bad,93,5962
153094-v1.0.0-bad,299,16450
153122-v1.0.0-bad,154,9100
153095-v1.0.0-bad,145,16109
153111-v1.0.0-bad,93,13231
153099-v1.0.0-bad,142,15504
153129-v1.0.0-bad,14,3093
153131-v1.0.0-bad,15,3099
153128-v1.0.0-bad,76,4714
153132-v1.0.0-bad,11,3441
153134-v1.0.0-bad,70,3915
153138-v1.0.0-bad,28,2607
153115-v1.0.0-bad,144,15694
153117-v1.0.0-bad,145,15746
153116-v1.0.0-bad,146,16051
153121-v1.0.0-bad,143,15550
153120-v1.0.0-bad,144,16056
153136-v1.0.0-bad,155,7180
153142-v1.0.0-bad,23,2160
153135-v1.0.0-bad,85,7628
153137-v1.0.0-bad,95,6943
153143-v1.0.0-bad,50,3757
153149-v1.0.0-bad,12,973
153144-v1.0.0-bad,33,3043
153141-v1.0.0-bad,85,5348
153127-v1.0.0-bad,134,12525
153150-v1.0.0-bad,21,1450
153110-v1.0.0-bad,487,24529
153155-v1.0.0-bad,8,956
153153-v1.0.0-bad,17,1892
153148-v1.0.0-bad,69,3858
153152-v1.0.0-bad,23,2551
153151-v1.0.0-bad,15,3010
153159-v1.0.0-bad,9,948
153112-v1.0.0-bad,246,23178
153154-v1.0.0-bad,10,3346
153156-v1.0.0-bad,29,3669
153161-v1.0.0-bad,26,2787
153158-v1.0.0-bad,43,3595
153157-v1.0.0-bad,45,4088
153162-v1.0.0-bad,11,3020
153130-v1.0.0-bad,148,15715
153146-v1.0.0-bad,153,8581
153163-v1.0.0-bad,13,3511
153166-v1.0.0-bad,30,2192
153169-v1.0.0-bad,10,1533
153133-v1.0.0-bad,147,15578
153167-v1.0.0-bad,13,3489
153173-v1.0.0-bad,28,2171
153165-v1.0.0-bad,52,4736
153164-v1.0.0-bad,100,5947
153139-v1.0.0-bad,142,15625
153177-v1.0.0-bad,18,3153
153179-v1.0.0-bad,56,3105
153178-v1.0.0-bad,11,3439
153145-v1.0.0-bad,296,16447
153180-v1.0.0-bad,41,3289
153170-v1.0.0-bad,75,8180
153182-v1.0.0-bad,9,2978
153140-v1.0.0-bad,44,16922
153176-v1.0.0-bad,158,7102
153147-v1.0.0-bad,145,16024
153184-v1.0.0-bad,25,2674
153181-v1.0.0-bad,34,5017
153191-v1.0.0-bad,9,1047
153185-v1.0.0-bad,12,3459
153188-v1.0.0-bad,10,3052
153187-v1.0.0-bad,49,5160
153193-v1.0.0-bad,9,3117
153192-v1.0.0-bad,65,3740
153195-v1.0.0-bad,14,3143
153189-v1.0.0-bad,90,6310
153194-v1.0.0-bad,67,4015
153196-v1.0.0-bad,18,3006
153160-v1.0.0-bad,47,16813
153197-v1.0.0-bad,9,3088
153174-v1.0.0-bad,299,16379
153171-v1.0.0-bad,144,15966
153172-v1.0.0-bad,147,15669
153202-v1.0.0-bad,4,3019
153204-v1.0.0-bad,9,3088
153203-v1.0.0-bad,65,4223
153205-v1.0.0-bad,15,3075
153199-v1.0.0-bad,90,6305
153209-v1.0.0-bad,11,1408
153207-v1.0.0-bad,14,3057
153211-v1.0.0-bad,6,846
153208-v1.0.0-bad,27,3889
153168-v1.0.0-bad,484,24042
153183-v1.0.0-bad,145,15978
153213-v1.0.0-bad,40,4740
153186-v1.0.0-bad,142,15536
153175-v1.0.0-bad,198,22470
153190-v1.0.0-bad,143,15660
153219-v1.0.0-bad,11,3022
153217-v1.0.0-bad,85,5765
153224-v1.0.0-bad,30,2426
153198-v1.0.0-bad,147,15580
153223-v1.0.0-bad,27,4716
153215-v1.0.0-bad,93,12735
153214-v1.0.0-bad,93,12949
153225-v1.0.0-bad,12,3176
153206-v1.0.0-bad,144,16048
153228-v1.0.0-bad,24,2620
153232-v1.0.0-bad,14,2114
153210-v1.0.0-bad,144,16048
153231-v1.0.0-bad,10,3101
153229-v1.0.0-bad,81,5026
153230-v1.0.0-bad,88,5200
153234-v1.0.0-bad,4,1092
153200-v1.0.0-bad,486,23921
153201-v1.0.0-bad,486,24347
153233-v1.0.0-bad,11,2425
153237-v1.0.0-bad,10,1854
153238-v1.0.0-bad,9,2945
153218-v1.0.0-bad,149,15622
153239-v1.0.0-bad,15,3177
153240-v1.0.0-bad,8,2961
153241-v1.0.0-bad,11,3434
153236-v1.0.0-bad,42,4903
153245-v1.0.0-bad,11,1700
153220-v1.0.0-bad,145,16012
153242-v1.0.0-bad,29,3763
153243-v1.0.0-bad,18,2987
153244-v1.0.0-bad,11,3150
153221-v1.0.0-bad,147,15626
153222-v1.0.0-bad,142,15578
153216-v1.0.0-bad,484,23825
153212-v1.0.0-bad,196,22577
153255-v1.0.0-bad,12,1908
153252-v1.0.0-bad,5,2521
153250-v1.0.0-bad,10,3127
153253-v1.0.0-bad,13,2982
153254-v1.0.0-bad,29,3131
153247-v1.0.0-bad,27,4334
153246-v1.0.0-bad,102,6855
153226-v1.0.0-bad,148,15656
153227-v1.0.0-bad,298,16323
153257-v1.0.0-bad,22,3070
153260-v1.0.0-bad,8,2899
153258-v1.0.0-bad,67,3462
153262-v1.0.0-bad,8,2860
153264-v1.0.0-bad,22,2005
153265-v1.0.0-bad,21,3185
153269-v1.0.0-bad,10,3059
153271-v1.0.0-bad,23,2315
153259-v1.0.0-bad,97,6926
153268-v1.0.0-bad,37,4794
153272-v1.0.0-bad,14,2995
153248-v1.0.0-bad,77,12447
153267-v1.0.0-bad,153,6746
153270-v1.0.0-bad,42,5102
153256-v1.0.0-bad,73,8839
153235-v1.0.0-bad,297,16889
153263-v1.0.0-bad,153,8638
153275-v1.0.0-bad,73,3386
153280-v1.0.0-bad,12,1153
153274-v1.0.0-bad,77,4799
153266-v1.0.0-bad,150,8685
153282-v1.0.0-bad,33,3000
153276-v1.0.0-bad,79,4916
153283-v1.0.0-bad,9,3043
153261-v1.0.0-bad,79,12581
153285-v1.0.0-bad,95,4057
153279-v1.0.0-bad,44,4876
153293-v1.0.0-bad,10,1045
153249-v1.0.0-bad,147,15570
153273-v1.0.0-bad,93,9061
153251-v1.0.0-bad,146,15575
153288-v1.0.0-bad,12,3522
153296-v1.0.0-bad,9,976
153286-v1.0.0-bad,34,5325
153291-v1.0.0-bad,13,3014
153289-v1.0.0-bad,74,5248
153290-v1.0.0-bad,43,5327
153292-v1.0.0-bad,60,4587
153299-v1.0.0-bad,6,2356
153300-v1.0.0-bad,62,3108
153301-v1.0.0-bad,29,3939
153304-v1.0.0-bad,10,3111
153306-v1.0.0-bad,35,2471
153298-v1.0.0-bad,159,7124
153294-v1.0.0-bad,86,8021
153307-v1.0.0-bad,14,3051
153310-v1.0.0-bad,18,1346
153308-v1.0.0-bad,94,3963
153277-v1.0.0-bad,141,15510
153309-v1.0.0-bad,32,4893
153278-v1.0.0-bad,143,15735
153295-v1.0.0-bad,75,12646
153281-v1.0.0-bad,142,15714
153312-v1.0.0-bad,59,4579
153314-v1.0.0-bad,15,3109
153284-v1.0.0-bad,143,15984
153316-v1.0.0-bad,36,2400
153287-v1.0.0-bad,144,15697
153318-v1.0.0-bad,51,3851
153322-v1.0.0-bad,15,3142
153323-v1.0.0-bad,47,3636
153303-v1.0.0-bad,136,12552
153297-v1.0.0-bad,145,16071
153324-v1.0.0-bad,75,5248
153326-v1.0.0-bad,70,3863
153327-v1.0.0-bad,26,3709
153328-v1.0.0-bad,26,3685
153302-v1.0.0-bad,143,15827
153305-v1.0.0-bad,146,15602
153325-v1.0.0-bad,74,5499
153321-v1.0.0-bad,71,8227
153330-v1.0.0-bad,9,3018
153337-v1.0.0-bad,5,1793
153332-v1.0.0-bad,11,3181
153334-v1.0.0-bad,9,3013
153329-v1.0.0-bad,72,5776
153311-v1.0.0-bad,143,15655
153341-v1.0.0-bad,36,2592
153331-v1.0.0-bad,101,6839
153313-v1.0.0-bad,142,15574
153340-v1.0.0-bad,95,4005
153346-v1.0.0-bad,3,1116
153335-v1.0.0-bad,94,6727
153348-v1.0.0-bad,10,1349
153349-v1.0.0-bad,6,1626
153315-v1.0.0-bad,148,15548
153345-v1.0.0-bad,73,3492
153344-v1.0.0-bad,50,3967
153319-v1.0.0-bad,143,15710
153320-v1.0.0-bad,145,15733
153342-v1.0.0-bad,161,6703
153355-v1.0.0-bad,28,1669
153351-v1.0.0-bad,21,3518
153353-v1.0.0-bad,12,3471
153356-v1.0.0-bad,11,3171
153347-v1.0.0-bad,92,7605
153354-v1.0.0-bad,114,6331
153362-v1.0.0-bad,14,1501
153350-v1.0.0-bad,72,8405
153336-v1.0.0-bad,298,16770
153317-v1.0.0-bad,194,22942
153338-v1.0.0-bad,145,15742
153366-v1.0.0-bad,31,2735
153339-v1.0.0-bad,144,15996
153368-v1.0.0-bad,25,3630
153365-v1.0.0-bad,89,6930
153369-v1.0.0-bad,11,3499
153343-v1.0.0-bad,145,15733
153363-v1.0.0-bad,75,8862
153364-v1.0.0-bad,97,9137
153367-v1.0.0-bad,84,7334
153372-v1.0.0-bad,71,3894
153352-v1.0.0-bad,143,15682
153373-v1.0.0-bad,10,3174
153374-v1.0.0-bad,9,3156
153333-v1.0.0-bad,194,22878
153376-v1.0.0-bad,16,3078
153378-v1.0.0-bad,33,2164
153357-v1.0.0-bad,142,15499
153359-v1.0.0-bad,143,15692
153358-v1.0.0-bad,145,15991
153360-v1.0.0-bad,142,15526
153379-v1.0.0-bad,27,3665
153375-v1.0.0-bad,82,6367
153361-v1.0.0-bad,142,15671
153387-v1.0.0-bad,68,2362
153383-v1.0.0-bad,58,4251
153384-v1.0.0-bad,10,3443
153390-v1.0.0-bad,15,1009
153382-v1.0.0-bad,32,4770
153385-v1.0.0-bad,22,3782
153370-v1.0.0-bad,78,12918
153377-v1.0.0-bad,96,7233
153398-v1.0.0-bad,8,843
153394-v1.0.0-bad,32,2592
153395-v1.0.0-bad,11,3142
153392-v1.0.0-bad,11,3457
153388-v1.0.0-bad,42,5295
153397-v1.0.0-bad,44,3968
153396-v1.0.0-bad,70,4705
153404-v1.0.0-bad,40,2524
153403-v1.0.0-bad,33,3035
153401-v1.0.0-bad,24,3803
153399-v1.0.0-bad,47,4800
153406-v1.0.0-bad,20,1531
153402-v1.0.0-bad,12,3592
153405-v1.0.0-bad,18,2751
153371-v1.0.0-bad,296,16398
153409-v1.0.0-bad,108,3722
153400-v1.0.0-bad,83,7166
153407-v1.0.0-bad,62,4636
153411-v1.0.0-bad,98,4001
153416-v1.0.0-bad,10,3157
153417-v1.0.0-bad,49,3671
153381-v1.0.0-bad,147,15597
153380-v1.0.0-bad,143,15541
153393-v1.0.0-bad,90,12867
153386-v1.0.0-bad,297,16274
153423-v1.0.0-bad,33,2964
153414-v1.0.0-bad,83,7170
153422-v1.0.0-bad,13,3050
153421-v1.0.0-bad,12,3178
153418-v1.0.0-bad,29,6991
153389-v1.0.0-bad,144,16010
153419-v1.0.0-bad,68,4755
153426-v1.0.0-bad,14,2150
153429-v1.0.0-bad,40,2413
153424-v1.0.0-bad,45,4913
153391-v1.0.0-bad,43,16751
153432-v1.0.0-bad,32,2588
153430-v1.0.0-bad,80,5261
153433-v1.0.0-bad,47,3694
153434-v1.0.0-bad,10,2960
153431-v1.0.0-bad,92,5792
153410-v1.0.0-bad,141,15558
153412-v1.0.0-bad,147,15597
153438-v1.0.0-bad,32,2703
153437-v1.0.0-bad,22,3487
153413-v1.0.0-bad,145,16079
153436-v1.0.0-bad,34,5260
153440-v1.0.0-bad,10,3191
153442-v1.0.0-bad,18,2030
153441-v1.0.0-bad,28,3362
153415-v1.0.0-bad,143,16032
153439-v1.0.0-bad,90,5797
153448-v1.0.0-bad,31,2668
153445-v1.0.0-bad,13,3501
153447-v1.0.0-bad,13,2917
153446-v1.0.0-bad,70,3874
153443-v1.0.0-bad,74,5770
153427-v1.0.0-bad,134,12517
153454-v1.0.0-bad,24,1952
153450-v1.0.0-bad,23,3391
153428-v1.0.0-bad,132,12764
153420-v1.0.0-bad,142,15534
153452-v1.0.0-bad,92,3755
153455-v1.0.0-bad,14,3033
153408-v1.0.0-bad,147,23396
153459-v1.0.0-bad,34,2973
153456-v1.0.0-bad,25,3349
153458-v1.0.0-bad,60,4020
153451-v1.0.0-bad,156,7058
153425-v1.0.0-bad,144,16099
153466-v1.0.0-bad,18,1934
153470-v1.0.0-bad,7,898
153464-v1.0.0-bad,22,3297
153465-v1.0.0-bad,9,3116
153453-v1.0.0-bad,84,7817
153467-v1.0.0-bad,11,3425
153473-v1.0.0-bad,34,1915
153435-v1.0.0-bad,146,15483
153472-v1.0.0-bad,16,2547
153474-v1.0.0-bad,14,2104
153471-v1.0.0-bad,33,5314
153476-v1.0.0-bad,76,3981
153479-v1.0.0-bad,33,3185
153444-v1.0.0-bad,300,16761
153480-v1.0.0-bad,12,1837
153482-v1.0.0-bad,14,3068
153460-v1.0.0-bad,136,12332
153484-v1.0.0-bad,37,2393
153487-v1.0.0-bad,33,2468
153469-v1.0.0-bad,90,12798
153457-v1.0.0-bad,143,15730
153461-v1.0.0-bad,148,15582
153462-v1.0.0-bad,144,15586
153463-v1.0.0-bad,149,15634
153477-v1.0.0-bad,75,12616
153483-v1.0.0-bad,151,8701
153489-v1.0.0-bad,15,3116
153490-v1.0.0-bad,27,2951
153495-v1.0.0-bad,8,1295
153488-v1.0.0-bad,80,5425
153486-v1.0.0-bad,84,7500
153493-v1.0.0-bad,28,3153
153449-v1.0.0-bad,148,22942
153498-v1.0.0-bad,23,3344
153499-v1.0.0-bad,9,2960
153494-v1.0.0-bad,84,5405
153475-v1.0.0-bad,149,15621
153491-v1.0.0-bad,154,6925
153478-v1.0.0-bad,142,15522
153502-v1.0.0-bad,28,3139
153501-v1.0.0-bad,25,3957
153504-v1.0.0-bad,11,2069
153505-v1.0.0-bad,27,2870
153510-v1.0.0-bad,21,1877
153506-v1.0.0-bad,8,2964
153507-v1.0.0-bad,14,3021
153496-v1.0.0-bad,149,8565
153481-v1.0.0-bad,144,16028
153509-v1.0.0-bad,11,3474
153500-v1.0.0-bad,82,7194
153508-v1.0.0-bad,29,4342
153512-v1.0.0-bad,11,3010
153518-v1.0.0-bad,10,1554
153468-v1.0.0-bad,194,22956
153521-v1.0.0-bad,11,884
153515-v1.0.0-bad,12,3438
153523-v1.0.0-bad,12,1465
153485-v1.0.0-bad,147,15548
153517-v1.0.0-bad,10,3431
153519-v1.0.0-bad,49,4681
153524-v1.0.0-bad,13,3011
153530-v1.0.0-bad,7,2875
153527-v1.0.0-bad,73,4891
153492-v1.0.0-bad,142,15588
153522-v1.0.0-bad,85,7075
153497-v1.0.0-bad,143,15585
153535-v1.0.0-bad,12,1405
153532-v1.0.0-bad,84,5308
153503-v1.0.0-bad,147,15715
153534-v1.0.0-bad,82,5272
153531-v1.0.0-bad,97,7002
153511-v1.0.0-bad,143,15594
153533-v1.0.0-bad,81,7104
153540-v1.0.0-bad,21,2126
153526-v1.0.0-bad,106,12965
153514-v1.0.0-bad,148,15679
153529-v1.0.0-bad,73,12586
153538-v1.0.0-bad,78,4014
153536-v1.0.0-bad,155,6645
153516-v1.0.0-bad,146,15534
153542-v1.0.0-bad,36,2314
153543-v1.0.0-bad,8,2838
153544-v1.0.0-bad,14,3028
153545-v1.0.0-bad,18,2975
153520-v1.0.0-bad,144,16045
153550-v1.0.0-bad,41,2373
153548-v1.0.0-bad,11,3458
153528-v1.0.0-bad,144,15673
153553-v1.0.0-bad,29,2603
153554-v1.0.0-bad,30,2443
153539-v1.0.0-bad,148,8675
153552-v1.0.0-bad,13,3162
153558-v1.0.0-bad,18,1457
153555-v1.0.0-bad,55,4118
153559-v1.0.0-bad,32,2753
153546-v1.0.0-bad,81,7270
153513-v1.0.0-bad,198,22476
153557-v1.0.0-bad,27,4396
153562-v1.0.0-bad,10,3470
153567-v1.0.0-bad,10,1580
153566-v1.0.0-bad,15,3047
153525-v1.0.0-bad,193,23029
153565-v1.0.0-bad,119,6342
153571-v1.0.0-bad,33,2845
153570-v1.0.0-bad,48,4401
153573-v1.0.0-bad,12,1975
153572-v1.0.0-bad,8,3112
153547-v1.0.0-bad,142,15553
153549-v1.0.0-bad,144,15791
153569-v1.0.0-bad,75,8240
153575-v1.0.0-bad,69,3642
153576-v1.0.0-bad,11,3153
153563-v1.0.0-bad,94,12932
153551-v1.0.0-bad,144,15715
153574-v1.0.0-bad,88,5768
153580-v1.0.0-bad,14,1935
153556-v1.0.0-bad,148,15594
153584-v1.0.0-bad,13,1932
153581-v1.0.0-bad,57,2961
153583-v1.0.0-bad,37,2901
153537-v1.0.0-bad,144,23785
153560-v1.0.0-bad,143,15671
153585-v1.0.0-bad,15,3036
153587-v1.0.0-bad,30,2647
153586-v1.0.0-bad,21,3392
153582-v1.0.0-bad,70,4661
153588-v1.0.0-bad,34,2983
153541-v1.0.0-bad,143,23114
153564-v1.0.0-bad,143,15738
153578-v1.0.0-bad,33,7512
153589-v1.0.0-bad,57,3713
153592-v1.0.0-bad,21,3048
153591-v1.0.0-bad,32,3793
153594-v1.0.0-bad,42,2738
153590-v1.0.0-bad,48,4276
153593-v1.0.0-bad,11,3248
153600-v1.0.0-bad,21,1673
153568-v1.0.0-bad,146,16051
153602-v1.0.0-bad,3,1172
153597-v1.0.0-bad,11,3491
153599-v1.0.0-bad,25,3134
153598-v1.0.0-bad,72,3824
153608-v1.0.0-bad,13,1540
153601-v1.0.0-bad,11,3404
153609-v1.0.0-bad,8,1695
153605-v1.0.0-bad,22,3084
153604-v1.0.0-bad,11,3129
153561-v1.0.0-bad,488,23879
153610-v1.0.0-bad,11,2098
153607-v1.0.0-bad,11,3205
153612-v1.0.0-bad,29,3005
153613-v1.0.0-bad,10,3015
153618-v1.0.0-bad,28,3297
153621-v1.0.0-bad,57,1603
153615-v1.0.0-bad,71,4109
153619-v1.0.0-bad,44,3607
153620-v1.0.0-bad,15,3102
153616-v1.0.0-bad,30,4786
153577-v1.0.0-bad,143,15734
153626-v1.0.0-bad,11,1716
153624-v1.0.0-bad,10,2986
153627-v1.0.0-bad,11,1946
153617-v1.0.0-bad,96,6952
153579-v1.0.0-bad,144,16145
153625-v1.0.0-bad,52,3906
153629-v1.0.0-bad,34,2573
153628-v1.0.0-bad,14,3062
153632-v1.0.0-bad,15,2203
153622-v1.0.0-bad,29,7026
153631-v1.0.0-bad,11,3483
153595-v1.0.0-bad,146,15710
153596-v1.0.0-bad,142,15822
153635-v1.0.0-bad,83,4987
153641-v1.0.0-bad,8,831
153638-v1.0.0-bad,24,3974
153614-v1.0.0-bad,134,12549
153636-v1.0.0-bad,31,4889
153633-v1.0.0-bad,89,7523
153606-v1.0.0-bad,147,15622
153644-v1.0.0-bad,24,2354
153642-v1.0.0-bad,28,3082
153649-v1.0.0-bad,12,1553
153603-v1.0.0-bad,47,16751
153648-v1.0.0-bad,12,2009
153611-v1.0.0-bad,144,16027
153639-v1.0.0-bad,80,7361
153652-v1.0.0-bad,6,1415
153646-v1.0.0-bad,90,6515
153647-v1.0.0-bad,73,5292
153655-v1.0.0-bad,9,3016
153651-v1.0.0-bad,30,4308
153656-v1.0.0-bad,8,3000
153623-v1.0.0-bad,44,16815
153661-v1.0.0-bad,92,3850
153634-v1.0.0-bad,147,15598
153643-v1.0.0-bad,75,12888
153662-v1.0.0-bad,26,3238
153637-v1.0.0-bad,145,16052
153665-v1.0.0-bad,95,3933
153663-v1.0.0-bad,92,5780
153640-v1.0.0-bad,144,15577
153670-v1.0.0-bad,8,872
153654-v1.0.0-bad,137,12458
153668-v1.0.0-bad,31,2550
153645-v1.0.0-bad,144,16001
153658-v1.0.0-bad,75,12637
153630-v1.0.0-bad,146,22971
153650-v1.0.0-bad,147,15533
153657-v1.0.0-bad,90,13426
153671-v1.0.0-bad,10,3134
153679-v1.0.0-bad,10,1028
153676-v1.0.0-bad,6,2979
153674-v1.0.0-bad,99,3972
153673-v1.0.0-bad,67,4458
153677-v1.0.0-bad,10,3092
153683-v1.0.0-bad,19,1559
153675-v1.0.0-bad,72,5279
153684-v1.0.0-bad,8,1176
153680-v1.0.0-bad,16,3070
153681-v1.0.0-bad,10,3244
153660-v1.0.0-bad,143,15645
153678-v1.0.0-bad,90,5924
153685-v1.0.0-bad,11,3116
153691-v1.0.0-bad,16,930
153686-v1.0.0-bad,11,3041
153688-v1.0.0-bad,69,3491
153687-v1.0.0-bad,12,3425
153689-v1.0.0-bad,67,4023
153664-v1.0.0-bad,141,15531
153653-v1.0.0-bad,143,23032
153693-v1.0.0-bad,10,3591
153695-v1.0.0-bad,75,3695
153694-v1.0.0-bad,98,4117
153666-v1.0.0-bad,146,16052
153696-v1.0.0-bad,58,4308
153697-v1.0.0-bad,15,3161
153690-v1.0.0-bad,116,6785
153659-v1.0.0-bad,490,23933
153667-v1.0.0-bad,145,16119
153704-v1.0.0-bad,40,2419
153708-v1.0.0-bad,12,1905
153703-v1.0.0-bad,78,3274
153707-v1.0.0-bad,29,2649
153699-v1.0.0-bad,49,4809
153702-v1.0.0-bad,58,4368
153711-v1.0.0-bad,9,955
153669-v1.0.0-bad,144,15768
153672-v1.0.0-bad,143,15964
153713-v1.0.0-bad,26,2027
153706-v1.0.0-bad,52,4826
153715-v1.0.0-bad,38,2330
153718-v1.0.0-bad,11,1078
153714-v1.0.0-bad,6,2811
153705-v1.0.0-bad,32,7050
153700-v1.0.0-bad,155,9333
153721-v1.0.0-bad,10,3120
153682-v1.0.0-bad,143,15678
153720-v1.0.0-bad,45,4012
153692-v1.0.0-bad,142,15582
153728-v1.0.0-bad,20,2444
153726-v1.0.0-bad,99,6961
153698-v1.0.0-bad,142,15666
153701-v1.0.0-bad,146,15554
153731-v1.0.0-bad,9,1151
153729-v1.0.0-bad,12,3567
153732-v1.0.0-bad,12,3166
153710-v1.0.0-bad,145,15734
153712-v1.0.0-bad,141,15432
153733-v1.0.0-bad,68,4366
153716-v1.0.0-bad,143,15690
153709-v1.0.0-bad,45,17165
153734-v1.0.0-bad,27,4113
153736-v1.0.0-bad,24,2421
153719-v1.0.0-bad,143,15781
153717-v1.0.0-bad,143,16140
153722-v1.0.0-bad,143,15612
153739-v1.0.0-bad,10,2994
153744-v1.0.0-bad,23,1889
153723-v1.0.0-bad,142,15554
153743-v1.0.0-bad,47,2745
153741-v1.0.0-bad,14,3077
153740-v1.0.0-bad,12,3462
153725-v1.0.0-bad,144,15741
153727-v1.0.0-bad,142,15579
153746-v1.0.0-bad,16,3060
153724-v1.0.0-bad,43,16758
153748-v1.0.0-bad,15,3065
153749-v1.0.0-bad,8,2932
153751-v1.0.0-bad,9,3001
153737-v1.0.0-bad,154,8649
153759-v1.0.0-bad,8,880
153753-v1.0.0-bad,12,3184
153758-v1.0.0-bad,35,2511
153756-v1.0.0-bad,45,3702
153742-v1.0.0-bad,95,9272
153745-v1.0.0-bad,153,8873
153765-v1.0.0-bad,8,888
153730-v1.0.0-bad,143,15635
153762-v1.0.0-bad,27,3509
153763-v1.0.0-bad,11,3267
153754-v1.0.0-bad,85,7051
153764-v1.0.0-bad,10,3272
153760-v1.0.0-bad,73,5435
153755-v1.0.0-bad,87,7092
153766-v1.0.0-bad,27,3272
153768-v1.0.0-bad,36,2746
153772-v1.0.0-bad,16,1596
153774-v1.0.0-bad,20,2023
153771-v1.0.0-bad,19,3037
153770-v1.0.0-bad,10,3066
153735-v1.0.0-bad,142,15646
153773-v1.0.0-bad,11,3028
153775-v1.0.0-bad,11,3410
153778-v1.0.0-bad,68,4308
153747-v1.0.0-bad,143,15709
153779-v1.0.0-bad,94,5880
153750-v1.0.0-bad,143,15517
153781-v1.0.0-bad,94,6857
153767-v1.0.0-bad,77,12494
153783-v1.0.0-bad,81,4937
153782-v1.0.0-bad,118,7139
153738-v1.0.0-bad,147,22857
153761-v1.0.0-bad,144,15801
153786-v1.0.0-bad,41,4787
153790-v1.0.0-bad,21,3213
153787-v1.0.0-bad,42,5075
153794-v1.0.0-bad,9,934
153793-v1.0.0-bad,12,3465
153796-v1.0.0-bad,22,3390
153792-v1.0.0-bad,84,5760
153752-v1.0.0-bad,144,23069
153797-v1.0.0-bad,46,3643
153795-v1.0.0-bad,30,4360
153800-v1.0.0-bad,20,1468
153757-v1.0.0-bad,143,23390
153777-v1.0.0-bad,143,15645
153798-v1.0.0-bad,53,4823
153802-v1.0.0-bad,25,2316
153799-v1.0.0-bad,28,3671
153801-v1.0.0-bad,70,3784
153809-v1.0.0-bad,5,1340
153803-v1.0.0-bad,12,3557
153805-v1.0.0-bad,10,3139
153808-v1.0.0-bad,57,3192
153791-v1.0.0-bad,77,12448
153769-v1.0.0-bad,193,22654
153812-v1.0.0-bad,24,3603
153784-v1.0.0-bad,144,15706
153804-v1.0.0-bad,28,7049
153785-v1.0.0-bad,144,15590
153815-v1.0.0-bad,35,2890
153813-v1.0.0-bad,60,4350
153776-v1.0.0-bad,486,24339
153818-v1.0.0-bad,21,2106
153816-v1.0.0-bad,31,2478
153819-v1.0.0-bad,14,2982
153789-v1.0.0-bad,148,15561
153822-v1.0.0-bad,57,3133
153825-v1.0.0-bad,37,2884
153817-v1.0.0-bad,70,4751
153824-v1.0.0-bad,14,3166
153823-v1.0.0-bad,78,4757
199231-v1.0.0-bad,20,873
153827-v1.0.0-bad,10,2997
199237-v1.0.0-bad,5,302
199239-v1.0.0-bad,12,710
199233-v1.0.0-bad,39,2136
199241-v1.0.0-bad,22,868
153829-v1.0.0-bad,12,3514
199245-v1.0.0-bad,15,668
153830-v1.0.0-bad,71,3994
199235-v1.0.0-bad,52,2748
199243-v1.0.0-bad,28,1156
199251-v1.0.0-bad,5,385
199247-v1.0.0-bad,19,746
153807-v1.0.0-bad,132,12388
153826-v1.0.0-bad,91,5956
199255-v1.0.0-bad,7,729
199253-v1.0.0-bad,16,791
199259-v1.0.0-bad,15,577
199257-v1.0.0-bad,26,970
153828-v1.0.0-bad,87,5738
199249-v1.0.0-bad,11,1512
153788-v1.0.0-bad,489,23938
199269-v1.0.0-bad,6,371
199271-v1.0.0-bad,3,259
199261-v1.0.0-bad,22,942
199273-v1.0.0-bad,9,426
199279-v1.0.0-bad,9,407
153810-v1.0.0-bad,95,12899
199287-v1.0.0-bad,10,419
199277-v1.0.0-bad,40,1008
199267-v1.0.0-bad,31,1508
199293-v1.0.0-bad,5,407
199263-v1.0.0-bad,23,2035
199297-v1.0.0-bad,4,306
199265-v1.0.0-bad,43,2061
199281-v1.0.0-bad,13,1609
199289-v1.0.0-bad,29,1223
199303-v1.0.0-bad,6,310
199285-v1.0.0-bad,32,1814
199275-v1.0.0-bad,33,2201
199307-v1.0.0-bad,15,822
199299-v1.0.0-bad,27,1063
199305-v1.0.0-bad,23,886
199301-v1.0.0-bad,16,924
199295-v1.0.0-bad,33,1553
199311-v1.0.0-bad,54,845
199283-v1.0.0-bad,36,2625
199313-v1.0.0-bad,47,942
199315-v1.0.0-bad,20,783
199325-v1.0.0-bad,9,571
199321-v1.0.0-bad,27,1067
199309-v1.0.0-bad,10,1732
199291-v1.0.0-bad,66,2706
199329-v1.0.0-bad,22,912
199319-v1.0.0-bad,30,1523
199317-v1.0.0-bad,33,1733
231337-v2.0.0-bad,10,674
153806-v1.0.0-bad,144,15577
199323-v1.0.0-bad,13,1618
199327-v1.0.0-bad,52,1990
231351-v1.0.0-bad,3,2136
153811-v1.0.0-bad,144,15991
231352-v1.0.0-bad,8,3084
231355-v1.0.0-bad,13,3269
